-39,-2,19,23,35,-50,-38,-26,10,36,3,-3,-7,10,23,5
-3,-17,-36,-44,13,-55,-24,-13,-12,5,21,-9,-22,43,15,-18
8,-11,-24,-34,0,-23,-10,-1,-1,-9,10,-2,-25,56,19,-7
-27,-49,-45,34,28,28,19,34,35,28,32,-27,29,33,38,-21
-14,-12,-13,22,-3,18,4,20,19,8,12,-16,-16,18,10,-3
-28,-14,-26,36,-7,8,22,30,23,20,17,-33,2,9,31,7
-21,-18,-8,20,30,21,-20,22,24,43,25,-7,16,17,13,-23
4,-14,7,-10,3,43,-1,21,7,-25,15,3,4,-13,-27,-25
-13,-9,-14,-5,12,-15,-18,-5,-7,20,5,-13,-6,7,3,-1
-13,-12,19,15,25,16,-27,8,6,-11,7,0,1,-2,-11,-1
0,-9,8,0,5,6,-15,18,-10,-20,7,-2,-2,-6,-4,-8
-4,0,3,-10,6,-10,-4,1,0,0,6,-5,-3,3,-1,-1
2,5,5,-2,4,-6,-10,-3,-5,0,-9,-1,-2,7,11,5
-12,1,7,4,10,-9,-18,-5,-10,5,5,-4,5,13,10,6
-2,4,5,-2,5,-20,-12,-3,-8,-4,2,-2,-8,6,11,15
-2,-2,17,0,5,-10,-9,-4,-2,0,-3,0,-8,4,12,8
6,4,16,-8,5,-14,-6,-12,-9,0,-1,-2,-1,8,14,6
-3,-5,-4,2,2,0,-7,-4,11,8,6,3,-7,0,4,3
1,-14,-6,14,5,0,-9,2,12,-3,5,-4,-9,-5,8,-3
0,-7,-9,9,4,2,14,8,15,-4,8,-4,-1,0,17,3
0,-12,-5,12,-2,12,1,10,15,-6,12,-8,0,0,9,-9
2,-8,0,6,-2,14,6,3,2,-7,6,2,0,-1,-3,1
-6,-4,0,-1,0,7,-6,7,-5,-3,8,-6,-1,-2,-11,-3
-9,-3,-7,-10,-5,3,-1,10,-6,-6,11,-10,2,3,-8,-4
-4,-10,-2,-1,3,4,-3,11,-2,3,12,-11,3,0,-11,-12
-3,-6,-2,-6,-5,-1,-10,1,-3,2,7,-2,1,8,0,-1
-16,-2,-7,-6,2,5,-9,8,-8,4,10,-9,11,0,-11,-12
2,-17,-5,-4,12,-7,-22,-5,0,9,-5,0,-10,-1,-5,-14
-17,9,1,-1,40,-47,-37,-43,13,47,-6,10,7,26,33,-6
7,1,-36,-8,22,-22,-2,-2,16,10,18,-4,12,20,47,-18
20,-31,-6,-15,12,3,-20,-14,28,2,15,28,-33,34,20,-16
-35,-48,-46,21,-20,24,29,40,14,-21,31,-45,13,28,25,18
-24,-9,6,17,-2,8,4,14,15,9,14,-24,6,15,14,12
-12,-38,14,55,32,40,-37,-9,53,34,8,13,-37,-11,-11,-14
-27,-20,-25,9,-20,34,5,28,29,38,34,-9,-13,37,16,1
10,-6,-25,-24,-19,34,22,16,0,-17,12,1,7,2,-37,-32
0,-15,-19,-18,0,5,-6,1,10,-2,10,-7,-11,17,9,-16
1,0,14,-5,-10,0,5,2,-4,-11,-5,1,1,4,-6,17
-1,1,10,0,19,-1,-13,-6,-16,-2,3,8,1,5,-5,-1
-16,-3,4,8,-1,-13,-16,3,-14,7,7,-12,0,5,-4,10
-8,2,-2,3,5,-24,-10,-1,-20,7,-4,-10,0,-6,7,1
-16,10,-3,-1,0,-13,-5,-4,-6,7,0,-16,1,12,0,5
-20,8,-10,-2,1,-11,6,5,-10,14,1,-20,3,4,6,6
-4,0,-13,11,3,-13,-7,0,-4,7,1,-7,0,-2,6,0
-9,14,-20,-19,-3,-8,8,2,-11,12,0,-11,5,13,5,4
-3,3,-25,6,0,-18,-10,-10,12,27,-3,-14,-12,-7,7,-6
-17,-16,-22,5,-14,-10,-7,-4,9,10,2,-22,-16,-4,2,-3
-3,-2,-22,-6,-7,-4,16,9,4,-7,0,-15,2,9,17,0
0,6,-5,-6,-6,-1,18,7,2,-7,2,-9,6,11,9,7
0,3,-20,0,4,3,6,9,1,-2,0,-11,12,-1,4,-8
-3,-2,-10,5,-1,3,2,13,0,-6,5,-7,5,3,9,-2
1,-3,6,0,-4,4,0,4,0,-5,1,2,1,-3,-13,2
-6,-10,-9,2,-10,9,0,18,-7,-2,1,-15,6,-20,-12,-4
-14,-3,8,19,-9,8,-12,10,0,0,0,-10,-3,-23,-14,3
-18,-15,-2,5,-17,15,-8,16,-1,-6,9,-20,1,-15,-20,-5
7,-8,-3,1,-3,-5,-17,-11,15,10,0,4,-20,-9,-7,1
-6,-5,6,-7,32,-44,-40,-43,-4,22,-18,8,-27,6,11,-5
54,-12,-29,-30,47,-9,-22,-39,24,21,-2,53,-2,32,47,-37
17,-14,-54,-68,28,-46,-50,-37,-9,7,-6,0,-45,53,32,-40
-31,27,-56,45,-25,-33,36,-23,47,29,-10,-44,36,-11,-11,23
-18,3,10,9,-6,-2,2,11,3,6,6,-13,14,12,16,8
-17,-5,3,11,-16,15,17,14,12,18,21,-7,14,49,-2,16
-26,-19,-9,18,5,14,0,18,13,22,18,-15,3,22,4,-3
-21,-6,-27,-11,-9,-5,-11,15,-4,4,16,-16,-14,10,-3,-8
-2,-8,-11,7,-5,0,-6,7,9,-12,2,-8,-6,-8,14,-4
-9,0,-3,1,-10,-19,-6,3,-4,-1,0,-15,-8,0,2,0
-7,13,-12,6,5,-25,0,-6,2,22,-15,-15,7,-10,9,6
-15,11,-21,-1,-8,-17,9,-4,1,28,1,-16,1,2,0,11
-13,9,1,7,-1,-8,10,3,5,12,9,-13,5,5,2,4
-9,4,-4,1,2,-3,5,-1,-11,9,-8,-4,1,-7,-8,1
8,6,-10,-7,3,-1,11,-8,-2,15,-5,2,6,-3,4,-9
-13,8,-6,-2,6,-6,5,-6,-4,19,-3,0,12,1,0,5
11,16,-14,-11,-1,-3,9,-14,-2,14,-5,9,7,4,-12,0
8,9,-11,-10,1,-17,-2,-17,-11,15,-16,2,-1,-12,-1,0
5,-7,-21,-1,-13,-10,4,-2,12,-3,-1,-12,-11,-16,8,-3
0,1,-14,-8,-5,-11,13,2,3,-2,6,-12,0,8,17,-7
-3,-1,-12,-10,-5,2,16,8,-4,0,5,-11,2,0,0,0
-6,-1,-8,6,-8,-1,7,4,-3,0,4,-7,0,-1,-2,3
